timestamp,transaction_id,amount,failure_reason,attempts,customer_type,ai_recommendation,ai_confidence,ai_source,policy_action,guardrail_result,policy_reason,final_action,outcome,amount_recovered
2026-09-02T19:55:04.280962,TXN00495,799.0,insufficient_funds,2,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,RECOVERED,799.0
2026-09-02T19:55:04.280962,TXN00496,2999.0,bank_timeout,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,2999.0
2026-09-02T19:55:04.280962,TXN00497,1999.0,card_expired,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00501,2999.0,bank_timeout,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00503,2999.0,bank_declined,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00506,999.0,bank_timeout,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00507,4999.0,insufficient_funds,1,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.280962,TXN00510,1499.0,bank_declined,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00512,499.0,bank_declined,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00515,9999.0,bank_timeout,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,9999.0
2026-09-02T19:55:04.280962,TXN00519,9999.0,card_expired,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00524,499.0,network_error,2,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,499.0
2026-09-02T19:55:04.280962,TXN00525,14999.0,insufficient_funds,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.280962,TXN00528,9999.0,network_error,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.281957,TXN00532,799.0,network_error,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,799.0
2026-09-02T19:55:04.281957,TXN00533,799.0,insufficient_funds,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.281957,TXN00537,999.0,insufficient_funds,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.281957,TXN00539,14999.0,network_error,1,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.281957,TXN00540,499.0,bank_declined,2,returning,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.281957,TXN00541,1999.0,network_error,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.281957,TXN00543,2999.0,card_expired,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.281957,TXN00545,1999.0,bank_timeout,1,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1999.0
2026-09-02T19:55:04.281957,TXN00548,7999.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.281957,TXN00554,499.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.281957,TXN00558,4999.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.282955,TXN00561,1499.0,insufficient_funds,2,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.282955,TXN00563,14999.0,bank_declined,2,loyal,ESCALATE,0.91,local_fallback,ESCALATE,ALLOWED,High-value transaction requires review.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.282955,TXN00566,7999.0,insufficient_funds,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.282955,TXN00573,499.0,network_error,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.282955,TXN00579,1499.0,bank_declined,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.282955,TXN00580,799.0,bank_declined,2,returning,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.282955,TXN00584,9999.0,card_expired,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284007,TXN00585,4999.0,bank_timeout,2,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,4999.0
2026-09-02T19:55:04.284007,TXN00586,9999.0,insufficient_funds,2,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.284007,TXN00594,999.0,bank_timeout,2,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,999.0
2026-09-02T19:55:04.284007,TXN00595,499.0,card_expired,2,new,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.284950,TXN00601,1999.0,network_error,1,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1999.0
2026-09-02T19:55:04.284950,TXN00603,499.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00611,9999.0,network_error,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,9999.0
2026-09-02T19:55:04.284950,TXN00612,14999.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00613,4999.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00619,2999.0,insufficient_funds,1,new,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.284950,TXN00621,1999.0,insufficient_funds,2,new,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,RECOVERED,1999.0
2026-09-02T19:55:04.284950,TXN00625,499.0,insufficient_funds,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00627,7999.0,bank_declined,2,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.284950,TXN00628,499.0,bank_declined,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00630,4999.0,card_expired,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00634,799.0,network_error,2,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,799.0
2026-09-02T19:55:04.284950,TXN00639,799.0,card_expired,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.284950,TXN00643,9999.0,network_error,1,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,9999.0
2026-09-02T19:55:04.284950,TXN00645,2999.0,bank_timeout,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.284950,TXN00646,7999.0,bank_declined,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00647,1499.0,bank_timeout,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00655,499.0,insufficient_funds,2,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.285947,TXN00658,9999.0,insufficient_funds,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00659,2999.0,bank_declined,2,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.285947,TXN00660,2999.0,bank_declined,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00661,499.0,insufficient_funds,2,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.285947,TXN00662,999.0,network_error,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00663,999.0,bank_declined,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00666,1499.0,card_expired,1,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,RECOVERED,1499.0
2026-09-02T19:55:04.285947,TXN00667,499.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,RECOVERED,499.0
2026-09-02T19:55:04.285947,TXN00668,799.0,network_error,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00670,1999.0,bank_timeout,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00674,4999.0,network_error,1,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.285947,TXN00675,9999.0,card_expired,2,new,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.285947,TXN00679,1999.0,bank_timeout,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00685,14999.0,bank_declined,2,loyal,ESCALATE,0.91,local_fallback,ESCALATE,ALLOWED,High-value transaction requires review.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.285947,TXN00691,14999.0,bank_timeout,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00693,799.0,insufficient_funds,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00695,1999.0,insufficient_funds,1,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00697,4999.0,bank_timeout,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00701,499.0,bank_declined,2,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00702,1999.0,bank_timeout,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1999.0
2026-09-02T19:55:04.286945,TXN00705,9999.0,insufficient_funds,1,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00706,799.0,insufficient_funds,2,new,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00709,4999.0,insufficient_funds,2,new,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00710,4999.0,insufficient_funds,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00713,14999.0,card_expired,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00714,1999.0,insufficient_funds,1,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,RECOVERED,1999.0
2026-09-02T19:55:04.286945,TXN00722,9999.0,card_expired,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00724,799.0,card_expired,1,returning,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.286945,TXN00734,999.0,card_expired,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00738,7999.0,bank_declined,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.286945,TXN00739,999.0,network_error,1,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,999.0
2026-09-02T19:55:04.286945,TXN00741,1499.0,network_error,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1499.0
2026-09-02T19:55:04.287944,TXN00745,1499.0,bank_timeout,1,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1499.0
2026-09-02T19:55:04.287944,TXN00748,7999.0,network_error,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,7999.0
2026-09-02T19:55:04.287944,TXN00750,9999.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,RECOVERED,9999.0
2026-09-02T19:55:04.287944,TXN00754,9999.0,bank_declined,1,new,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,RECOVERED,9999.0
2026-09-02T19:55:04.287944,TXN00755,4999.0,bank_declined,1,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.287944,TXN00759,14999.0,bank_timeout,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.287944,TXN00761,2999.0,insufficient_funds,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.287944,TXN00764,9999.0,network_error,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.287944,TXN00777,999.0,bank_declined,2,new,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,RECOVERED,999.0
2026-09-02T19:55:04.289941,TXN00779,999.0,network_error,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,999.0
2026-09-02T19:55:04.289941,TXN00783,999.0,bank_timeout,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.289941,TXN00785,1499.0,network_error,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,1499.0
2026-09-02T19:55:04.289941,TXN00791,799.0,network_error,1,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,799.0
2026-09-02T19:55:04.290936,TXN00809,1999.0,card_expired,2,new,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.290936,TXN00810,2999.0,insufficient_funds,1,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.290936,TXN00817,1999.0,network_error,1,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.290936,TXN00818,9999.0,network_error,2,new,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,9999.0
2026-09-02T19:55:04.290936,TXN00819,9999.0,bank_declined,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.290936,TXN00828,799.0,bank_declined,1,new,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.290936,TXN00836,1499.0,insufficient_funds,2,loyal,REMINDER,0.88,local_fallback,REMINDER,ALLOWED,Loyal customer may retry after funds are available.,REMINDER,RECOVERED,1499.0
2026-09-02T19:55:04.290936,TXN00843,1499.0,insufficient_funds,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.290936,TXN00846,499.0,insufficient_funds,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.290936,TXN00847,999.0,insufficient_funds,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.290936,TXN00849,4999.0,insufficient_funds,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.291932,TXN00851,799.0,card_expired,1,new,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.291932,TXN00856,2999.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.291932,TXN00859,2999.0,insufficient_funds,1,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.291932,TXN00866,14999.0,network_error,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,14999.0
2026-09-02T19:55:04.291932,TXN00868,7999.0,bank_declined,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.291932,TXN00869,999.0,bank_declined,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.291932,TXN00870,4999.0,bank_timeout,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,4999.0
2026-09-02T19:55:04.292930,TXN00877,4999.0,card_expired,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.292930,TXN00881,499.0,insufficient_funds,4,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.292930,TXN00886,499.0,bank_declined,1,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.292930,TXN00890,1499.0,card_expired,1,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,RECOVERED,1499.0
2026-09-02T19:55:04.292930,TXN00891,1999.0,card_expired,4,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.292930,TXN00892,1499.0,bank_declined,2,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.293929,TXN00904,499.0,card_expired,1,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.293929,TXN00907,14999.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,NOT_RECOVERED,0.0
2026-09-02T19:55:04.294968,TXN00908,9999.0,network_error,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.294968,TXN00909,9999.0,card_expired,4,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.294968,TXN00918,999.0,insufficient_funds,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.294968,TXN00919,999.0,insufficient_funds,3,new,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.294968,TXN00920,499.0,network_error,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.296418,TXN00924,2999.0,bank_declined,1,new,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,RECOVERED,2999.0
2026-09-02T19:55:04.296418,TXN00927,7999.0,insufficient_funds,2,returning,REMINDER,0.84,local_fallback,RETRY,OVERRIDDEN,Payment appears suitable for another attempt.,RETRY,RECOVERED,7999.0
2026-09-02T19:55:04.296418,TXN00933,499.0,card_expired,2,loyal,REMINDER,0.97,local_fallback,REMINDER,ALLOWED,Customer needs to update their payment method.,REMINDER,RECOVERED,499.0
2026-09-02T19:55:04.296418,TXN00937,1499.0,bank_timeout,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.296418,TXN00939,799.0,network_error,2,returning,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.296418,TXN00940,2999.0,bank_declined,1,loyal,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,NOT_RECOVERED,0.0
2026-09-02T19:55:04.297417,TXN00952,2999.0,bank_timeout,1,loyal,RETRY,0.9,local_fallback,RETRY,ALLOWED,The payment failure may be temporary.,RETRY,RECOVERED,2999.0
2026-09-02T19:55:04.297417,TXN00955,999.0,insufficient_funds,3,loyal,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.297417,TXN00959,2999.0,card_expired,3,returning,ESCALATE,0.98,local_fallback,ESCALATE,ALLOWED,Maximum retry attempts reached.,ESCALATE,ESCALATED,0.0
2026-09-02T19:55:04.297417,TXN00971,4999.0,bank_declined,2,new,RETRY,0.75,local_fallback,RETRY,ALLOWED,Payment appears suitable for another attempt.,RETRY,RECOVERED,4999.0
